,Дата,Горизонт,Температура,"прозрачность, м",Chl_a,,
11907,2013-11-05 00:00:00,25,"5,5",13,"0,60",,
11908,2013-11-05 00:00:00,50,"5,4",13,"0,52",,
11909,2013-11-05 00:00:00,100,"5,4",13,"0,51",,
11910,2013-11-05 00:00:00,150,"4,4",13,"0,33",,
11911,2013-11-05 00:00:00,200,4,13,"0,17",,
11912,2013-11-05 00:00:00,250,"3,8",13,"0,09",,
11913,2013-11-13 00:00:00,0,"3,7",22,"0,10",,
11914,2013-11-13 00:00:00,5,"3,7",22,"0,14",,
11915,2013-11-13 00:00:00,10,"3,8",22,"0,11",,
11916,2013-11-13 00:00:00,25,"3,9",22,"0,11",,
11917,2013-11-13 00:00:00,50,"3,9",22,"0,12",,
11918,2013-11-13 00:00:00,100,"3,9",22,"0,09",,
11919,2013-11-13 00:00:00,150,"3,9",22,"0,10",,
11920,2013-11-13 00:00:00,200,"3,7",22,"0,07",,
11921,2013-11-13 00:00:00,250,"3,7",22,"0,10",,
11922,2013-11-21 00:00:00,0,"4,6",16,"0,51",,
11923,2013-11-21 00:00:00,5,"4,6",16,"0,37",,
11924,2013-11-21 00:00:00,10,"4,6",16,"0,40",,
11925,2013-11-21 00:00:00,25,"4,6",16,"0,45",,
11926,2013-11-21 00:00:00,50,"4,4",16,"0,35",,
11927,2013-11-21 00:00:00,100,"4,4",16,"0,40",,
11928,2013-11-21 00:00:00,150,"4,4",16,"0,39",,
11929,2013-11-21 00:00:00,200,"4,2",16,"0,43",,
11930,2013-11-21 00:00:00,250,"4,2",16,"0,37",,
11931,2013-12-02 00:00:00,0,"3,6",23,"0,18",,
11932,2013-12-02 00:00:00,5,"3,6",23,"0,12",,
11933,2013-12-02 00:00:00,10,"3,6",23,"0,15",,
11934,2013-12-02 00:00:00,25,"3,8",23,"0,15",,
11935,2013-12-02 00:00:00,50,"3,8",23,"0,12",,
11936,2013-12-02 00:00:00,100,"3,8",23,"0,17",,
11937,2013-12-02 00:00:00,150,"3,6",23,"0,09",,
11938,2013-12-02 00:00:00,200,"3,6",23,"0,12",,
11939,2013-12-02 00:00:00,250,"3,6",23,"0,05",,
11940,2013-12-09 00:00:00,0,"3,8",25,"0,22",,
11941,2013-12-09 00:00:00,5,"3,8",25,"0,16",,
11942,2013-12-09 00:00:00,10,"3,8",25,"0,18",,
11943,2013-12-09 00:00:00,25,"3,8",25,"0,17",,
11944,2013-12-09 00:00:00,50,"3,8",25,"0,19",,
11945,2013-12-09 00:00:00,100,"3,8",25,"0,18",,
11946,2013-12-09 00:00:00,150,"3,8",25,"0,17",,
11947,2013-12-09 00:00:00,200,"3,8",25,"0,13",,
11948,2013-12-09 00:00:00,250,"3,8",25,"0,22",,
11949,2013-12-25 00:00:00,0,"2,4",26,"0,20",,
11950,2013-12-25 00:00:00,5,"2,4",26,"0,29",,
11951,2013-12-25 00:00:00,10,"2,4",26,"0,28",,
11952,2013-12-25 00:00:00,25,"2,4",26,"0,26",,
11953,2013-12-25 00:00:00,50,"2,8",26,"0,27",,
11954,2013-12-25 00:00:00,100,"3,2",26,"0,18",,
11955,2013-12-25 00:00:00,150,"3,4",26,"0,36",,
11956,2013-12-25 00:00:00,200,"3,4",26,"0,13",,
11957,2013-12-25 00:00:00,250,"3,4",26,"0,44",,
11958,2014-01-14 00:00:00,0,"2,2",27,"0,21",,
11959,2014-01-14 00:00:00,5,"2,4",27,,,
11960,2014-01-14 00:00:00,10,"2,8",27,"0,18",,
11961,2014-01-14 00:00:00,25,3,27,"0,20",,
11962,2014-01-14 00:00:00,50,"3,3",27,"0,12",,
11963,2014-01-14 00:00:00,100,"3,4",27,"0,08",,
11964,2014-01-14 00:00:00,150,"3,4",27,"0,07",,
11965,2014-01-14 00:00:00,200,"3,4",27,"0,07",,
11966,2014-01-14 00:00:00,250,"3,4",27,"0,08",,
11967,2014-02-26 00:00:00,0,"0,4",15,"1,25",,
11968,2014-02-26 00:00:00,5,"0,4",15,"1,16",,
11969,2014-02-26 00:00:00,10,"0,4",15,"1,41",,
11970,2014-02-26 00:00:00,25,"0,4",15,"1,28",,
11971,2014-02-26 00:00:00,50,"1,4",15,"0,21",,
11972,2014-02-26 00:00:00,100,"2,6",15,"0,10",,
11973,2014-02-26 00:00:00,150,"3,2",15,"0,07",,
11974,2014-02-26 00:00:00,200,"3,4",15,"0,05",,
11975,2014-02-26 00:00:00,250,"3,4",15,"0,06",,
11976,2014-03-06 00:00:00,0,"0,6","13,5","1,61",,
11977,2014-03-06 00:00:00,5,"0,6","13,5","1,72",,
11978,2014-03-06 00:00:00,10,"0,6","13,5","1,61",,
11979,2014-03-06 00:00:00,25,"0,6","13,5","1,68",,
11980,2014-03-06 00:00:00,50,"1,6","13,5","0,21",,
11981,2014-03-06 00:00:00,100,"2,8","13,5","0,03",,
11982,2014-03-06 00:00:00,150,"3,4","13,5","0,04",,
11983,2014-03-06 00:00:00,200,"3,4","13,5","0,00",,
11984,2014-03-06 00:00:00,250,"3,4","13,5","0,04",,
11985,2014-03-13 00:00:00,0,"0,6",13,"1,97",,
11986,2014-03-13 00:00:00,5,"0,8",13,"2,17",,
11987,2014-03-13 00:00:00,10,"0,8",13,"2,33",,
11988,2014-03-13 00:00:00,25,"0,8",13,"2,21",,
11989,2014-03-13 00:00:00,50,"1,8",13,"0,16",,
11990,2014-03-13 00:00:00,100,"2,8",13,"0,09",,
11991,2014-03-13 00:00:00,150,"3,4",13,"0,03",,
11992,2014-03-13 00:00:00,200,"3,4",13,"0,03",,
11993,2014-03-13 00:00:00,250,"3,4",13,"0,03",,
11994,2014-03-19 00:00:00,0,"0,6",12,"1,48",,
11995,2014-03-19 00:00:00,5,"0,9",12,"3,07",,
11996,2014-03-19 00:00:00,10,"0,9",12,"3,18",,
11997,2014-03-19 00:00:00,25,"0,9",12,"2,70",,
11998,2014-03-19 00:00:00,50,"1,4",12,"0,46",,
11999,2014-03-19 00:00:00,100,"2,9",12,"0,10",,
12000,2014-03-19 00:00:00,150,"3,4",12,"0,05",,
12001,2014-03-19 00:00:00,200,"3,4",12,"0,01",,
12002,2014-03-19 00:00:00,250,"3,4",12,"0,06",,
12003,2014-05-16 00:00:00,0,3,11,"2,76",,
12004,2014-05-16 00:00:00,5,3,11,"3,05",,
12005,2014-05-16 00:00:00,10,3,11,"2,96",,
12006,2014-05-16 00:00:00,25,3,11,"2,97",,
12007,2014-05-16 00:00:00,50,3,11,"2,70",,
12008,2014-05-16 00:00:00,100,3,11,"2,58",,
12009,2014-05-16 00:00:00,150,"3,2",11,"2,11",,
12010,2014-05-16 00:00:00,200,"3,4",11,"1,05",,
12011,2014-05-16 00:00:00,250,"3,4",11,"0,78",,
12012,2014-05-26 00:00:00,0,"3,5",12,"1,72",,
12013,2014-05-26 00:00:00,5,"3,2",12,"1,72",,
12014,2014-05-26 00:00:00,10,"3,2",12,"1,61",,
12015,2014-05-26 00:00:00,25,"3,2",12,"2,12",,
12016,2014-05-26 00:00:00,50,"3,2",12,"2,17",,
12017,2014-05-26 00:00:00,100,"3,4",12,"1,80",,
12018,2014-05-26 00:00:00,150,"3,4",12,"1,24",,
12019,2014-05-26 00:00:00,200,"3,4",12,"0,88",,
12020,2014-05-26 00:00:00,250,"3,4",12,"0,72",,
12021,2014-06-03 00:00:00,0,"3,5","13,5","1,63",,
12022,2014-06-03 00:00:00,5,"3,5","13,5","1,74",,
12023,2014-06-03 00:00:00,10,"3,5","13,5","1,74",,
12024,2014-06-03 00:00:00,25,"3,5","13,5","1,76",,
12025,2014-06-03 00:00:00,50,"3,6","13,5","1,57",,
12026,2014-06-03 00:00:00,100,"3,6","13,5","1,52",,
12027,2014-06-03 00:00:00,150,"3,4","13,5","1,71",,
12028,2014-06-03 00:00:00,200,"3,4","13,5","1,38",,
12029,2014-06-03 00:00:00,250,"3,4","13,5","1,05",,
12030,2014-06-10 00:00:00,0,4,"14,5","1,48",,
12031,2014-06-10 00:00:00,5,"3,8","14,5","1,58",,
12032,2014-06-10 00:00:00,10,"3,8","14,5","1,72",,
12033,2014-06-10 00:00:00,25,"3,8","14,5","1,79",,
12034,2014-06-10 00:00:00,50,"3,8","14,5","1,78",,
12035,2014-06-10 00:00:00,100,"3,7","14,5","1,62",,
12036,2014-06-10 00:00:00,150,"3,7","14,5","1,02",,
12037,2014-06-10 00:00:00,200,"3,7","14,5","1,50",,
12038,2014-06-10 00:00:00,250,"3,7","14,5","1,62",,
12039,2014-06-17 00:00:00,0,4,"14,5","1,19",,
12040,2014-06-17 00:00:00,5,4,"14,5","1,19",,
12041,2014-06-17 00:00:00,10,"3,9","14,5","1,30",,
12042,2014-06-17 00:00:00,25,"3,8","14,5","1,24",,
12043,2014-06-17 00:00:00,50,"3,8","14,5","1,23",,
12044,2014-06-17 00:00:00,100,"3,8","14,5","1,23",,
12045,2014-06-17 00:00:00,150,"3,7","14,5","0,40",,
12046,2014-06-17 00:00:00,200,"3,7","14,5","0,53",,
12047,2014-06-17 00:00:00,250,"3,7","14,5","0,96",,
12048,2014-06-24 00:00:00,0,"5,4",10,"1,84",,
12049,2014-06-24 00:00:00,5,5,10,"1,69",,
12050,2014-06-24 00:00:00,10,"4,8",10,"1,59",,
12051,2014-06-24 00:00:00,25,4,10,"1,78",,
12052,2014-06-24 00:00:00,50,4,10,"1,79",,
12053,2014-06-24 00:00:00,100,"3,8",10,"1,53",,
12054,2014-06-24 00:00:00,150,"3,8",10,"1,07",,
12055,2014-06-24 00:00:00,200,"3,8",10,"0,88",,
12056,2014-06-24 00:00:00,250,"3,8",10,"1,16",,
12057,2014-07-01 00:00:00,0,"6,6",9,"1,26",,
12058,2014-07-01 00:00:00,5,"4,4",9,"2,01",,
12059,2014-07-01 00:00:00,10,"3,8",9,"2,22",,
12060,2014-07-01 00:00:00,25,"3,8",9,"1,22",,
12061,2014-07-01 00:00:00,50,"3,8",9,"1,06",,
12062,2014-07-01 00:00:00,100,"3,8",9,"1,16",,
12063,2014-07-01 00:00:00,150,"3,8",9,"0,81",,
12064,2014-07-01 00:00:00,200,"3,8",9,"0,73",,
12065,2014-07-01 00:00:00,250,"3,8",9,"0,81",,
12066,2014-07-08 00:00:00,0,"5,4",11,"0,80",,
12067,2014-07-08 00:00:00,5,5,11,"0,87",,
12068,2014-07-08 00:00:00,10,"4,2",11,"0,97",,
12069,2014-07-08 00:00:00,25,"4,2",11,"0,97",,
12070,2014-07-08 00:00:00,50,"4,1",11,"0,95",,
12071,2014-07-08 00:00:00,100,"3,9",11,"0,92",,
12072,2014-07-08 00:00:00,150,"3,8",11,"0,73",,
12073,2014-07-08 00:00:00,200,"3,8",11,"0,74",,
12074,2014-07-08 00:00:00,250,"3,8",11,"0,49",,
12075,2014-07-15 00:00:00,0,"11,4","14,5","0,39",,
12076,2014-07-15 00:00:00,5,11,"14,5","0,16",,
12077,2014-07-15 00:00:00,10,"10,7","14,5","0,20",,
12078,2014-07-15 00:00:00,25,"4,8","14,5","0,50",,
12079,2014-07-15 00:00:00,50,4,"14,5","0,83",,
12080,2014-07-15 00:00:00,100,"3,9","14,5","0,51",,
12081,2014-07-15 00:00:00,150,"3,9","14,5","0,48",,
12082,2014-07-15 00:00:00,200,"3,9","14,5","0,54",,
12083,2014-07-15 00:00:00,250,"3,9","14,5","0,55",,
12084,2014-07-23 00:00:00,0,"10,8",15,"0,32",,
12085,2014-07-23 00:00:00,5,"10,2",15,"0,47",,
12086,2014-07-23 00:00:00,10,"8,6",15,"0,49",,
12087,2014-07-23 00:00:00,25,"4,6",15,"1,29",,
12088,2014-07-23 00:00:00,50,4,15,"1,02",,
12089,2014-07-23 00:00:00,100,"3,8",15,"0,47",,
12090,2014-07-23 00:00:00,150,"3,8",15,"0,34",,
12091,2014-07-23 00:00:00,200,"3,8",15,"0,43",,
12092,2014-07-23 00:00:00,250,"3,8",15,"0,51",,
12093,2014-08-04 00:00:00,0,"13,4",9,"1,14",,
12094,2014-08-04 00:00:00,5,"13,3",9,"1,11",,
12095,2014-08-04 00:00:00,10,"11,2",9,"1,62",,
12096,2014-08-04 00:00:00,25,"6,2",9,"0,64",,
12097,2014-08-04 00:00:00,50,4,9,"0,43",,
12098,2014-08-04 00:00:00,100,"3,9",9,"0,32",,
12099,2014-08-04 00:00:00,150,"3,8",9,"0,26",,
12100,2014-08-04 00:00:00,200,"3,8",9,"0,21",,
12101,2014-08-04 00:00:00,250,"3,8",9,"0,33",,
12102,2014-08-13 00:00:00,0,"15,8",8,"0,49",,
12103,2014-08-13 00:00:00,5,"13,4",8,"0,83",,
12104,2014-08-13 00:00:00,10,"7,4",8,"1,70",,
12105,2014-08-13 00:00:00,25,"5,8",8,"0,87",,
12106,2014-08-13 00:00:00,50,"4,1",8,"0,44",,
12107,2014-08-13 00:00:00,100,4,8,"0,30",,
12108,2014-08-13 00:00:00,150,4,8,"0,19",,
12109,2014-08-13 00:00:00,200,"3,8",8,"0,11",,
12110,2014-08-13 00:00:00,250,"3,8",8,"0,36",,
12111,2014-08-19 00:00:00,0,"16,8","10,5","0,58",,
12112,2014-08-19 00:00:00,5,"16,8","10,5","0,70",,
12113,2014-08-19 00:00:00,10,"15,8","10,5","0,69",,
12114,2014-08-19 00:00:00,25,10,"10,5","2,02",,
12115,2014-08-19 00:00:00,50,"4,2","10,5","0,29",,
12116,2014-08-19 00:00:00,100,4,"10,5","0,19",,
12117,2014-08-19 00:00:00,150,4,"10,5","0,16",,
12118,2014-08-19 00:00:00,200,"3,9","10,5","0,14",,
12119,2014-08-19 00:00:00,250,"3,9","10,5","0,55",,
12120,2014-08-26 00:00:00,0,"14,4",10,"0,68",,
12121,2014-08-26 00:00:00,5,"14,4",10,"0,84",,
12122,2014-08-26 00:00:00,10,"13,8",10,"1,27",,
12123,2014-08-26 00:00:00,25,8,10,"0,98",,
12124,2014-08-26 00:00:00,50,"5,4",10,"0,40",,
12125,2014-08-26 00:00:00,100,4,10,"0,13",,
12126,2014-08-26 00:00:00,150,4,10,"0,11",,
12127,2014-08-26 00:00:00,200,4,10,"0,12",,
12128,2014-08-26 00:00:00,250,4,10,"0,17",,
12129,2014-09-03 00:00:00,0,"13,8",10,"0,70",,
12130,2014-09-03 00:00:00,5,"13,8",10,"0,78",,
12131,2014-09-03 00:00:00,10,"13,8",10,"0,92",,
12132,2014-09-03 00:00:00,25,12,10,"1,02",,
12133,2014-09-03 00:00:00,50,"5,4",10,"0,30",,
12134,2014-09-03 00:00:00,100,4,10,"0,11",,
12135,2014-09-03 00:00:00,150,4,10,"0,13",,
12136,2014-09-03 00:00:00,200,4,10,"0,07",,
12137,2014-09-03 00:00:00,250,4,10,"0,18",,
12138,2014-09-09 00:00:00,0,"13,8",11,"1,01",,
12139,2014-09-09 00:00:00,5,"13,8",11,"1,05",,
12140,2014-09-09 00:00:00,10,"13,8",11,"1,11",,
12141,2014-09-09 00:00:00,25,13,11,"1,07",,
12142,2014-09-09 00:00:00,50,"4,6",11,"0,17",,
12143,2014-09-09 00:00:00,100,"4,1",11,"0,12",,
12144,2014-09-09 00:00:00,150,"3,9",11,"0,13",,
12145,2014-09-09 00:00:00,200,"3,8",11,"0,23",,
12146,2014-09-09 00:00:00,250,"3,8",11,"0,39",,
12147,2014-09-16 00:00:00,0,"12,9",11,"0,75",,
12148,2014-09-16 00:00:00,5,"12,8",11,"0,91",,
12149,2014-09-16 00:00:00,10,"12,8",11,"1,15",,
12150,2014-09-16 00:00:00,25,"12,4",11,"0,75",,
12151,2014-09-16 00:00:00,50,"4,9",11,"0,18",,
12152,2014-09-16 00:00:00,100,"4,9",11,"0,11",,
12153,2014-09-16 00:00:00,150,"3,9",11,"0,10",,
12154,2014-09-16 00:00:00,200,"3,9",11,"0,19",,
12155,2014-09-16 00:00:00,250,"3,9",11,"1,45",,
12156,2014-09-24 00:00:00,0,"11,6",10,"1,21",,
12157,2014-09-24 00:00:00,5,"11,6",10,"1,17",,
12158,2014-09-24 00:00:00,10,"11,6",10,"1,09",,
12159,2014-09-24 00:00:00,25,"11,6",10,"1,13",,
12160,2014-09-24 00:00:00,50,6,10,"0,25",,
12161,2014-09-24 00:00:00,100,4,10,"0,12",,
12162,2014-09-24 00:00:00,150,"3,9",10,"0,08",,
12163,2014-09-24 00:00:00,200,"3,9",10,"0,10",,
12164,2014-09-24 00:00:00,250,"3,9",10,"0,75",,
12165,2014-10-03 00:00:00,0,"10,4",11,"1,23",,
12166,2014-10-03 00:00:00,5,"10,3",11,"1,21",,
12167,2014-10-03 00:00:00,10,"10,3",11,"1,33",,
12168,2014-10-03 00:00:00,25,"10,2",11,"0,97",,
12169,2014-10-03 00:00:00,50,"10,2",11,"1,29",,
12170,2014-10-03 00:00:00,100,5,11,"0,12",,
12171,2014-10-03 00:00:00,150,"4,1",11,"0,08",,
12172,2014-10-03 00:00:00,200,"3,9",11,"0,11",,
12173,2014-10-03 00:00:00,250,"3,8",11,"0,69",,
12174,2014-10-13 00:00:00,0,9,11,"1,14",,
12175,2014-10-13 00:00:00,5,9,11,"1,01",,
12176,2014-10-13 00:00:00,10,9,11,"1,01",,
12177,2014-10-13 00:00:00,25,9,11,"1,00",,
12178,2014-10-13 00:00:00,50,"8,8",11,"0,81",,
12179,2014-10-13 00:00:00,100,"4,8",11,"0,14",,
12180,2014-10-13 00:00:00,150,"4,1",11,"0,06",,
12181,2014-10-13 00:00:00,200,4,11,"0,07",,
12182,2014-10-13 00:00:00,250,"3,9",11,"0,21",,
12183,2014-10-22 00:00:00,0,"7,6",11,"0,93",,
12184,2014-10-22 00:00:00,5,"7,6",11,"0,86",,
12185,2014-10-22 00:00:00,10,"7,6",11,"0,86",,
12186,2014-10-22 00:00:00,25,"7,6",11,"0,86",,
12187,2014-10-22 00:00:00,50,"7,4",11,"0,84",,
12188,2014-10-22 00:00:00,100,"7,2",11,"0,81",,
12189,2014-10-22 00:00:00,150,"4,6",11,"0,33",,
12190,2014-10-22 00:00:00,200,"4,2",11,"0,12",,
12191,2014-10-22 00:00:00,250,4,11,"0,09",,
12192,2014-10-29 00:00:00,0,"6,7",14,"0,94",,
12193,2014-10-29 00:00:00,5,"6,7",14,"0,90",,
12194,2014-10-29 00:00:00,10,"6,7",14,"0,81",,
12195,2014-10-29 00:00:00,25,"6,7",14,"0,82",,
12196,2014-10-29 00:00:00,50,"6,7",14,"0,81",,
12197,2014-10-29 00:00:00,100,"6,6",14,"0,80",,
12198,2014-10-29 00:00:00,150,6,14,"0,60",,
12199,2014-10-29 00:00:00,200,"4,2",14,"0,21",,
12200,2014-10-29 00:00:00,250,"4,1",14,"0,20",,
12201,2014-11-05 00:00:00,0,"6,6",14,"0,90",,
12202,2014-11-05 00:00:00,5,"6,6",14,"0,82",,
12203,2014-11-05 00:00:00,10,"6,6",14,"0,91",,
12204,2014-11-05 00:00:00,25,"6,6",14,"0,89",,
12205,2014-11-05 00:00:00,50,"6,5",14,"0,84",,
12206,2014-11-05 00:00:00,100,"4,9",14,"0,34",,
12207,2014-11-05 00:00:00,150,"4,4",14,"0,33",,
12208,2014-11-05 00:00:00,200,"4,1",14,"0,25",,
12209,2014-11-05 00:00:00,250,4,14,"0,37",,
12210,2014-11-12 00:00:00,0,"5,9",16,"0,70",,
12211,2014-11-12 00:00:00,5,"5,8",16,"0,68",,
12212,2014-11-12 00:00:00,10,"5,6",16,"0,65",,
12213,2014-11-12 00:00:00,25,"5,1",16,"0,53",,
12214,2014-11-12 00:00:00,50,"4,6",16,"0,19",,
12215,2014-11-12 00:00:00,100,"4,1",16,"0,17",,
12216,2014-11-12 00:00:00,150,"3,9",16,"0,09",,
12217,2014-11-12 00:00:00,200,"3,9",16,"0,04",,
12218,2014-11-12 00:00:00,250,"3,8",16,"0,13",,
12219,2014-12-08 00:00:00,0,"3,7",25,"0,12",,
12220,2014-12-08 00:00:00,5,"3,8",25,"0,11",,
12221,2014-12-08 00:00:00,10,"3,8",25,"0,11",,
12222,2014-12-08 00:00:00,25,"3,8",25,"0,15",,
12223,2014-12-08 00:00:00,50,"3,8",25,"0,22",,
12224,2014-12-08 00:00:00,100,"3,8",25,"0,16",,
12225,2014-12-08 00:00:00,150,"3,8",25,"0,18",,
12226,2014-12-08 00:00:00,200,"3,8",25,"0,19",,
12227,2014-12-08 00:00:00,250,"3,8",25,"0,39",,
12228,2014-12-17 00:00:00,0,"3,4",25,"0,11",,
12229,2014-12-17 00:00:00,5,"3,4",25,"0,15",,
12230,2014-12-17 00:00:00,10,"3,4",25,"0,09",,
12231,2014-12-17 00:00:00,25,"3,4",25,"0,14",,
12232,2014-12-17 00:00:00,50,"3,6",25,"0,16",,
12233,2014-12-17 00:00:00,100,"3,6",25,"0,14",,
12234,2014-12-17 00:00:00,150,"3,6",25,"0,12",,
12235,2014-12-17 00:00:00,200,"3,6",25,"0,14",,
12236,2014-12-17 00:00:00,250,"3,6",25,"0,13",,
12237,2015-03-12 00:00:00,0,"0,4","20,5","0,64",,
12238,2015-03-12 00:00:00,5,"0,5","20,5","0,87",,
12239,2015-03-12 00:00:00,10,"0,5","20,5","0,92",,
12240,2015-03-12 00:00:00,25,"0,6","20,5","0,92",,
12241,2015-03-12 00:00:00,50,1,"20,5","0,34",,
12242,2015-03-12 00:00:00,100,"2,5","20,5","0,09",,
12243,2015-03-12 00:00:00,150,"3,4","20,5","0,07",,
12244,2015-03-12 00:00:00,200,"3,4","20,5","0,04",,
12245,2015-03-12 00:00:00,250,"3,4","20,5","0,00",,
12246,2015-03-19 00:00:00,0,"0,6",20,"0,73",,
12247,2015-03-19 00:00:00,5,"0,6",20,"0,82",,
12248,2015-03-19 00:00:00,10,"0,6",20,"0,78",,
12249,2015-03-19 00:00:00,25,"0,6",20,"0,75",,
12250,2015-03-19 00:00:00,50,"1,4",20,"0,36",,
12251,2015-03-19 00:00:00,100,"2,6",20,"0,05",,
12252,2015-03-19 00:00:00,150,"3,4",20,"0,04",,
12253,2015-03-19 00:00:00,200,"3,4",20,"0,00",,
12254,2015-03-19 00:00:00,250,"3,4",20,"0,00",,
12255,2015-03-24 00:00:00,0,"0,6","18,5","3,13",,
12256,2015-03-24 00:00:00,5,"0,6","18,5","0,80",,
12257,2015-03-24 00:00:00,10,"0,6","18,5","0,82",,
12258,2015-03-24 00:00:00,25,"0,8","18,5","0,94",,
12259,2015-03-24 00:00:00,50,1,"18,5","0,41",,
12260,2015-03-24 00:00:00,100,"2,4","18,5","0,04",,
12261,2015-03-24 00:00:00,150,"3,4","18,5","0,03",,
12262,2015-03-24 00:00:00,200,"3,4","18,5","0,00",,
12263,2015-03-24 00:00:00,250,"3,4","18,5","0,03",,
12264,2015-05-14 00:00:00,0,"2,4",17,"1,02",,
12265,2015-05-14 00:00:00,5,"2,4",17,"0,95",,
12266,2015-05-14 00:00:00,10,"2,4",17,"1,04",,
12267,2015-05-14 00:00:00,25,"2,4",17,"0,86",,
12268,2015-05-14 00:00:00,50,"2,6",17,"0,91",,
12269,2015-05-14 00:00:00,100,"2,8",17,"0,51",,
12270,2015-05-14 00:00:00,150,"3,4",17,"0,08",,
12271,2015-05-14 00:00:00,200,"3,4",17,"0,08",,
12272,2015-05-14 00:00:00,250,"3,6",17,"0,04",,
12273,2015-05-28 00:00:00,0,"3,6","16,5","0,52",,
12274,2015-05-28 00:00:00,5,"3,5","16,5","0,48",,
12275,2015-05-28 00:00:00,10,"3,5","16,5","0,56",,
12276,2015-05-28 00:00:00,25,"3,4","16,5","0,58",,
12277,2015-05-28 00:00:00,50,"3,4","16,5","0,67",,
12278,2015-05-28 00:00:00,100,"3,4","16,5","0,47",,
12279,2015-05-28 00:00:00,150,"3,4","16,5","0,26",,
12280,2015-05-28 00:00:00,200,"3,4","16,5","0,25",,
12281,2015-05-28 00:00:00,250,"3,4","16,5","0,08",,
12282,2015-06-05 00:00:00,0,"3,7",19,"0,47",,
12283,2015-06-05 00:00:00,5,"3,6",19,"0,42",,
12284,2015-06-05 00:00:00,10,"3,6",19,"0,43",,
12285,2015-06-05 00:00:00,25,"3,6",19,"0,49",,
12286,2015-06-05 00:00:00,50,"3,6",19,"0,46",,
12287,2015-06-05 00:00:00,100,"3,6",19,"0,36",,
12288,2015-06-05 00:00:00,150,"3,6",19,"0,33",,
12289,2015-06-05 00:00:00,200,"3,5",19,"0,39",,
12290,2015-06-05 00:00:00,250,"3,4",19,"2,20",,
12291,2015-06-15 00:00:00,0,4,20,"0,42",,
12292,2015-06-15 00:00:00,5,4,20,"0,41",,
12293,2015-06-15 00:00:00,10,4,20,"0,43",,
12294,2015-06-15 00:00:00,25,4,20,"0,46",,
12295,2015-06-15 00:00:00,50,4,20,"0,47",,
12296,2015-06-15 00:00:00,100,"3,6",20,"0,43",,
12297,2015-06-15 00:00:00,150,"3,6",20,"0,45",,
12298,2015-06-15 00:00:00,200,"3,4",20,"0,37",,
12299,2015-06-15 00:00:00,250,"3,4",20,"3,30",,
12300,2015-06-24 00:00:00,0,"4,1",19,"0,35",,
12301,2015-06-24 00:00:00,5,"4,1",19,"0,36",,
12302,2015-06-24 00:00:00,10,"4,1",19,"0,41",,
12303,2015-06-24 00:00:00,25,"4,1",19,"0,40",,
12304,2015-06-24 00:00:00,50,4,19,"0,37",,
12305,2015-06-24 00:00:00,100,4,19,"0,34",,
12306,2015-06-24 00:00:00,150,"3,8",19,"0,31",,
12307,2015-06-24 00:00:00,200,"3,6",19,"0,33",,
12308,2015-06-24 00:00:00,250,"3,6",19,"0,77",,
12309,2015-07-01 00:00:00,0,"5,1",18,"0,50",,
12310,2015-07-01 00:00:00,5,5,18,"0,64",,
12311,2015-07-01 00:00:00,10,"4,9",18,"0,61",,
12312,2015-07-01 00:00:00,25,"4,8",18,"0,60",,
12313,2015-07-01 00:00:00,50,"4,1",18,"0,45",,
12314,2015-07-01 00:00:00,100,4,18,"0,33",,
12315,2015-07-01 00:00:00,150,"3,9",18,"0,28",,
12316,2015-07-01 00:00:00,200,"3,8",18,"0,22",,
12317,2015-07-01 00:00:00,250,"3,8",18,"1,29",,
12318,2015-07-15 00:00:00,0,"7,8","14,5","0,50",,
12319,2015-07-15 00:00:00,5,7,"14,5","0,46",,
12320,2015-07-15 00:00:00,10,7,"14,5","0,59",,
12321,2015-07-15 00:00:00,25,"5,2","14,5","0,43",,
12322,2015-07-15 00:00:00,50,4,"14,5","0,35",,
12323,2015-07-15 00:00:00,100,"3,8","14,5","0,29",,
12324,2015-07-15 00:00:00,150,"3,8","14,5","0,26",,
12325,2015-07-15 00:00:00,200,"3,8","14,5","0,19",,
12326,2015-07-15 00:00:00,250,"3,6","14,5","0,14",,
12327,2015-08-04 00:00:00,0,14,"6,5","1,95",,
12328,2015-08-04 00:00:00,5,"10,4","6,5","2,03",,
12329,2015-08-04 00:00:00,10,"5,9","6,5","2,25",,
12330,2015-08-04 00:00:00,25,"4,8","6,5","0,47",,
12331,2015-08-04 00:00:00,50,"4,2","6,5","0,22",,
12332,2015-08-04 00:00:00,100,"4,1","6,5","0,15",,
12333,2015-08-04 00:00:00,150,4,"6,5","0,17",,
12334,2015-08-04 00:00:00,200,"3,9","6,5","0,18",,
12335,2015-08-04 00:00:00,250,"3,9","6,5","0,15",,
12336,2015-08-13 00:00:00,0,"15,8",10,"0,79",,
12337,2015-08-13 00:00:00,5,"14,2",10,"1,01",,
12338,2015-08-13 00:00:00,10,"11,4",10,"1,77",,
12339,2015-08-13 00:00:00,25,"11,2",10,"1,15",,
12340,2015-08-13 00:00:00,50,11,10,"0,32",,
12341,2015-08-13 00:00:00,100,"4,2",10,"0,12",,
12342,2015-08-13 00:00:00,150,4,10,"0,10",,
12343,2015-08-13 00:00:00,200,4,10,"0,13",,
12344,2015-08-13 00:00:00,250,"3,8",10,"0,11",,
12345,2015-08-24 00:00:00,0,15,10,"0,77",,
